date,deviation_pct,position_S1_thr3,position_S2_thr5,position_S3_sc10
2023-02-02,-14.0791579420405,1.0,1.0,1.0
2023-02-03,-13.540773859117273,1.0,1.0,1.0
2023-02-06,-12.901952645531878,1.0,1.0,1.0
2023-02-07,-12.91301425434359,1.0,1.0,1.0
2023-02-08,-13.35185194905667,1.0,1.0,1.0
2023-02-09,-12.387703858285427,1.0,1.0,1.0
2023-02-10,-12.454876529997794,1.0,1.0,1.0
2023-02-13,-11.309877440394168,1.0,1.0,1.0
2023-02-14,-13.203951346747278,1.0,1.0,1.0
2023-02-15,-14.665798158567888,1.0,1.0,1.0
2023-02-16,-15.677197027100597,1.0,1.0,1.0
2023-02-17,-15.287025652229257,1.0,1.0,1.0
2023-02-20,-14.014558471900818,1.0,1.0,1.0
2023-02-21,-13.152500321451566,1.0,1.0,1.0
2023-02-22,-13.456131834251128,1.0,1.0,1.0
2023-02-24,-14.124933628042424,1.0,1.0,1.0
2023-02-27,-13.324563932713641,1.0,1.0,1.0
2023-02-28,-12.660909386435737,1.0,1.0,1.0
2023-03-01,-11.895914363643012,1.0,1.0,1.0
2023-03-02,-13.078034048782838,1.0,1.0,1.0
2023-03-03,-12.487158209911131,1.0,1.0,1.0
2023-03-06,-11.90938153330996,1.0,1.0,1.0
2023-03-07,-11.970324832215129,1.0,1.0,1.0
2023-03-09,-12.380246474272127,1.0,1.0,1.0
2023-03-10,-13.270839069113038,1.0,1.0,1.0
2023-03-13,-13.474851220380668,1.0,1.0,1.0
2023-03-14,-12.798398369459063,1.0,1.0,1.0
2023-03-15,-13.282166959755914,1.0,1.0,1.0
2023-03-16,-13.442088273175889,1.0,1.0,1.0
2023-03-17,-10.185588697806047,1.0,1.0,1.0
2023-03-20,-7.589475784240962,1.0,1.0,1.0
2023-03-21,-7.634853276940479,1.0,1.0,0.7589475784240962
2023-03-22,-8.107875822158539,1.0,1.0,0.7634853276940479
2023-03-23,-8.59726262784325,1.0,1.0,0.8107875822158539
2023-03-24,-8.674269578811,1.0,1.0,0.859726262784325
2023-03-27,-7.005527922967458,1.0,1.0,0.8674269578811
2023-03-28,-7.249357423679214,1.0,1.0,0.7005527922967458
2023-03-29,-6.599805783945667,1.0,1.0,0.7249357423679215
2023-03-30,-6.35061275418164,1.0,1.0,0.6599805783945667
2023-03-31,-6.887549710745732,1.0,1.0,0.6350612754181639
2023-04-03,-5.752125741866521,1.0,1.0,0.6887549710745733
2023-04-04,-5.122005856185163,1.0,1.0,0.5752125741866521
2023-04-05,-4.5926077788363,1.0,1.0,0.5122005856185163
2023-04-06,-4.460388320198961,1.0,0.0,0.45926077788362996
2023-04-07,-4.314062095892924,1.0,0.0,0.446038832019896
2023-04-10,-3.092229030317417,1.0,0.0,0.4314062095892923
2023-04-11,-3.5955532845368454,1.0,0.0,0.3092229030317417
2023-04-12,-3.45078690609375,1.0,0.0,0.35955532845368454
2023-04-13,-3.564153767823486,1.0,0.0,0.345078690609375
2023-04-14,-3.380764707170969,1.0,0.0,0.3564153767823486
2023-04-17,-1.7556100931554464,1.0,0.0,0.3380764707170969
2023-04-18,-1.4367463350729248,0.0,0.0,0.17556100931554464
2023-04-19,-1.9050185737684022,0.0,0.0,0.14367463350729248
2023-04-20,-0.8345484154370864,0.0,0.0,0.19050185737684022
2023-04-21,-0.8067907067062063,0.0,0.0,0.08345484154370864
2023-04-24,-1.2717926360085285,0.0,0.0,0.08067907067062063
2023-04-25,-2.0617079253820836,0.0,0.0,0.12717926360085285
2023-04-26,-2.6773443509632733,0.0,0.0,0.20617079253820836
2023-04-27,-1.904367686682329,0.0,0.0,0.26773443509632733
2023-04-28,-2.759928180639626,0.0,0.0,0.1904367686682329
2023-05-02,-5.293580980592127,0.0,0.0,0.2759928180639626
2023-05-03,-7.204379049519072,1.0,1.0,0.5293580980592127
2023-05-04,-7.352644348825288,1.0,1.0,0.7204379049519072
2023-05-05,-6.8088209070647165,1.0,1.0,0.7352644348825288
2023-05-08,-7.010937685975993,1.0,1.0,0.6808820907064717
2023-05-10,-6.388668867915371,1.0,1.0,0.7010937685975993
2023-05-11,-4.359771711343496,1.0,1.0,0.638866886791537
2023-05-12,-5.409752086209307,1.0,0.0,0.43597717113434964
2023-05-15,-3.3864624166258017,1.0,1.0,0.5409752086209307
2023-05-16,-2.7884752802354917,1.0,0.0,0.33864624166258017
2023-05-17,-2.705682325658021,0.0,0.0,0.2788475280235492
2023-05-18,-2.7060963632754897,0.0,0.0,0.2705682325658021
2023-05-19,-3.002426461575225,0.0,0.0,0.270609636327549
2023-05-22,-2.52320409664073,1.0,0.0,0.3002426461575225
2023-05-23,-1.8027600975731306,0.0,0.0,0.252320409664073
2023-05-24,-1.5431004699569262,0.0,0.0,0.18027600975731306
2023-05-25,-1.7701004401347031,0.0,0.0,0.15431004699569262
2023-05-26,-0.4451805537276754,0.0,0.0,0.1770100440134703
2023-05-29,1.4401925280354444,0.0,0.0,0.04451805537276754
2023-05-30,0.22132466365569758,0.0,0.0,-0.14401925280354444
2023-05-31,1.078084555281289,0.0,0.0,-0.02213246636556976
2023-06-01,1.3648245860522046,0.0,0.0,-0.1078084555281289
2023-06-02,1.337574295159727,0.0,0.0,-0.13648245860522046
2023-06-05,0.6255433129362942,0.0,0.0,-0.1337574295159727
2023-06-06,0.19614407762731378,0.0,0.0,-0.06255433129362942
2023-06-07,0.6338445875959664,0.0,0.0,-0.01961440776273138
2023-06-08,1.2236132291211232,0.0,0.0,-0.06338445875959664
2023-06-09,1.271511710251394,0.0,0.0,-0.12236132291211232
2023-06-13,3.209834840242065,0.0,0.0,-0.1271511710251394
2023-06-14,3.8051656571310932,0.0,0.0,-0.3209834840242065
2023-06-15,5.080823008652691,0.0,0.0,-0.3805165657131093
2023-06-16,5.282301778157361,0.0,-1.0,-0.5080823008652691
2023-06-19,5.89188627258479,0.0,-1.0,-0.5282301778157361
2023-06-20,6.364117491677623,0.0,-1.0,-0.589188627258479
2023-06-21,6.624680732044297,0.0,-1.0,-0.6364117491677623
2023-06-22,6.776408127545652,0.0,-1.0,-0.6624680732044297
2023-06-23,6.35834521329659,0.0,-1.0,-0.6776408127545652
2023-06-26,4.9883716276637236,0.0,-1.0,-0.635834521329659
2023-06-27,5.910830278161194,0.0,0.0,-0.49883716276637236
2023-06-28,5.7406991394806095,0.0,-1.0,-0.5910830278161194
2023-06-29,6.417478527209464,0.0,-1.0,-0.574069913948061
2023-06-30,7.334464939875995,0.0,-1.0,-0.6417478527209464
2023-07-03,7.0610717173645865,0.0,-1.0,-0.7334464939875995
2023-07-04,8.122040476590154,0.0,-1.0,-0.7061071717364586
2023-07-05,7.817725237334372,0.0,-1.0,-0.8122040476590153
2023-07-06,8.826611726055301,0.0,-1.0,-0.7817725237334372
2023-07-07,9.652088932472381,0.0,-1.0,-0.88266117260553
2023-07-10,11.491457515256155,0.0,-1.0,-0.965208893247238
2023-07-11,11.894034892724537,0.0,-1.0,-1.0
2023-07-12,13.351115377334665,0.0,-1.0,-1.0
2023-07-13,13.096939246385219,0.0,-1.0,-1.0
2023-07-14,14.301280385070726,0.0,-1.0,-1.0
2023-07-17,16.499474231525625,0.0,-1.0,-1.0
2023-07-18,18.38646140510154,0.0,-1.0,-1.0
2023-07-19,18.48912153862754,0.0,-1.0,-1.0
2023-07-20,16.85306331978582,0.0,-1.0,-1.0
2023-07-21,17.831931507674792,0.0,-1.0,-1.0
2023-07-24,17.802143631351484,0.0,-1.0,-1.0
2023-07-25,18.80055997746146,0.0,-1.0,-1.0
2023-07-26,18.522924087951065,0.0,-1.0,-1.0
2023-07-27,18.67281818256017,0.0,-1.0,-1.0
2023-07-28,20.063835528161068,0.0,-1.0,-1.0
2023-07-31,23.107114746539015,0.0,-1.0,-1.0
2023-08-01,23.86868407222844,0.0,-1.0,-1.0
2023-08-02,24.469517571965184,0.0,-1.0,-1.0
2023-08-03,26.373729028828173,0.0,-1.0,-1.0
2023-08-04,24.40235658354819,0.0,-1.0,-1.0
2023-08-07,23.541378552410386,0.0,-1.0,-1.0
2023-08-08,23.972879601009154,0.0,-1.0,-1.0
2023-08-09,25.966695233099625,0.0,-1.0,-1.0
2023-08-10,28.424663324326517,0.0,-1.0,-1.0
2023-08-11,28.41120200578864,0.0,-1.0,-1.0
2023-08-14,29.47694945497803,0.0,-1.0,-1.0
2023-08-15,29.55883047820127,0.0,-1.0,-1.0
2023-08-16,26.02994759680439,0.0,-1.0,-1.0
2023-08-17,24.446496636205506,0.0,-1.0,-1.0
2023-08-18,26.305533613551503,0.0,-1.0,-1.0
2023-08-21,27.297616599323703,0.0,-1.0,-1.0
2023-08-22,27.973594476716414,0.0,-1.0,-1.0
2023-08-23,27.072363904934104,0.0,-1.0,-1.0
2023-08-24,27.615600244203087,0.0,-1.0,-1.0
2023-08-25,28.104582325970462,0.0,-1.0,-1.0
2023-08-28,30.35097253707235,0.0,-1.0,-1.0
2023-08-29,30.143592583862144,0.0,-1.0,-1.0
2023-08-30,30.07356693234524,0.0,-1.0,-1.0
2023-08-31,30.321501278065167,0.0,-1.0,-1.0
2023-09-01,31.41336912716046,0.0,-1.0,-1.0
2023-09-04,32.51928331997684,0.0,-1.0,-1.0
2023-09-05,32.63751156643438,0.0,-1.0,-1.0
2023-09-06,34.79029621867442,0.0,-1.0,-1.0
2023-09-07,32.90141516232963,0.0,-1.0,-1.0
2023-09-08,35.52057177646033,0.0,-1.0,-1.0
2023-09-11,33.05555992607285,0.0,-1.0,-1.0
2023-09-12,32.23999655875354,0.0,-1.0,-1.0
2023-09-13,30.843846528987907,0.0,-1.0,-1.0
2023-09-14,30.88734137624536,0.0,-1.0,-1.0
2023-09-15,31.211923633706682,0.0,-1.0,-1.0
2023-09-18,28.73379414207062,0.0,-1.0,-1.0
2023-09-19,27.120538678817674,0.0,-1.0,-1.0
2023-09-20,26.78287624182194,0.0,-1.0,-1.0
2023-09-21,23.89176897468941,0.0,-1.0,-1.0
2023-09-22,25.29327313276628,0.0,-1.0,-1.0
2023-09-25,25.352428007421945,0.0,-1.0,-1.0
2023-09-26,25.109228653253936,0.0,-1.0,-1.0
2023-09-27,25.698016418195046,0.0,-1.0,-1.0
2023-09-28,28.50043318802491,0.0,-1.0,-1.0
2023-09-29,29.025162418789918,0.0,-1.0,-1.0
2023-10-02,30.00823917543436,0.0,-1.0,-1.0
2023-10-03,30.68894036085674,0.0,-1.0,-1.0
2023-10-04,31.634239990063495,0.0,-1.0,-1.0
2023-10-05,30.587308913401113,0.0,-1.0,-1.0
2023-10-06,30.929061437287906,0.0,-1.0,-1.0
2023-10-09,31.647977038944795,0.0,-1.0,-1.0
2023-10-10,32.27420074600804,0.0,-1.0,-1.0
2023-10-11,30.831132854250164,0.0,-1.0,-1.0
2023-10-12,28.81152542843317,0.0,-1.0,-1.0
2023-10-13,28.83256855470082,0.0,-1.0,-1.0
2023-10-16,30.57816316942028,0.0,-1.0,-1.0
2023-10-17,32.411696336505955,0.0,-1.0,-1.0
2023-10-18,33.04477960697194,0.0,-1.0,-1.0
2023-10-19,33.27935967912477,0.0,-1.0,-1.0
2023-10-20,33.852414201950445,0.0,-1.0,-1.0
2023-10-23,31.672081253103812,0.0,-1.0,-1.0
2023-10-24,31.891669517335195,0.0,-1.0,-1.0
2023-10-25,31.48883275789305,0.0,-1.0,-1.0
2023-10-26,29.7460720122382,0.0,-1.0,-1.0
2023-10-27,30.08723606378789,0.0,-1.0,-1.0
2023-10-30,30.550447046597906,0.0,-1.0,-1.0
2023-10-31,29.292487702817805,0.0,-1.0,-1.0
2023-11-01,26.357003412401504,0.0,-1.0,-1.0
2023-11-02,24.47602063642462,0.0,-1.0,-1.0
2023-11-03,22.555642885080786,0.0,-1.0,-1.0
2023-11-06,23.72446169218254,0.0,-1.0,-1.0
2023-11-07,23.8812105550511,0.0,-1.0,-1.0
2023-11-08,23.815490831026764,0.0,-1.0,-1.0
2023-11-09,20.054771303771247,0.0,-1.0,-1.0
2023-11-10,20.098513331928892,0.0,-1.0,-1.0
2023-11-13,22.13385179905949,0.0,-1.0,-1.0
2023-11-14,21.688443491267996,0.0,-1.0,-1.0
2023-11-15,21.42598619983438,0.0,-1.0,-1.0
2023-11-16,19.875835155396725,0.0,-1.0,-1.0
2023-11-17,20.418732451772215,0.0,-1.0,-1.0
2023-11-20,19.673878044547454,0.0,-1.0,-1.0
2023-11-21,19.974003023739574,0.0,-1.0,-1.0
2023-11-22,19.319303581153235,0.0,-1.0,-1.0
2023-11-23,19.35094408528728,0.0,-1.0,-1.0
2023-11-24,19.531561138777942,0.0,-1.0,-1.0
2023-11-27,18.231747601593362,0.0,-1.0,-1.0
2023-11-28,18.029743516291497,0.0,-1.0,-1.0
2023-11-29,17.435753537045407,0.0,-1.0,-1.0
2023-11-30,17.74149440868895,0.0,-1.0,-1.0
2023-12-01,17.54214604527451,0.0,-1.0,-1.0
2023-12-04,18.339691027924165,0.0,-1.0,-1.0
2023-12-05,19.812401572891147,0.0,-1.0,-1.0
2023-12-06,18.378513926746386,0.0,-1.0,-1.0
2023-12-07,18.968396096809002,0.0,-1.0,-1.0
2023-12-08,20.204032383932223,0.0,-1.0,-1.0
2023-12-11,18.518189499418725,0.0,-1.0,-1.0
2023-12-12,19.687203277630296,0.0,-1.0,-1.0
2023-12-13,21.500903042712704,0.0,-1.0,-1.0
2023-12-14,21.436012374283074,0.0,-1.0,-1.0
2023-12-15,21.306587649749844,0.0,-1.0,-1.0
2023-12-18,19.00193690178884,0.0,-1.0,-1.0
2023-12-19,18.452701443106424,0.0,-1.0,-1.0
2023-12-20,18.543668342268393,0.0,-1.0,-1.0
2023-12-21,17.04887101562742,0.0,-1.0,-1.0
2023-12-22,19.063203608193092,0.0,-1.0,-1.0
2023-12-25,19.247490173419624,0.0,-1.0,-1.0
2023-12-26,20.478544298487368,0.0,-1.0,-1.0
2023-12-27,21.046178332653632,0.0,-1.0,-1.0
2023-12-28,20.23560038635761,0.0,-1.0,-1.0
2023-12-29,18.70365002192511,0.0,-1.0,-1.0
2024-01-03,20.73979067685976,0.0,-1.0,-1.0
2024-01-04,20.305626269311784,0.0,-1.0,-1.0
2024-01-05,20.61046283115182,0.0,-1.0,-1.0
2024-01-08,21.82902126676445,0.0,-1.0,-1.0
2024-01-09,24.04913206879913,0.0,-1.0,-1.0
2024-01-10,22.444477449939072,0.0,-1.0,-1.0
2024-01-11,24.067119221771005,0.0,-1.0,-1.0
2024-01-12,25.810442896264775,0.0,-1.0,-1.0
2024-01-15,24.762785803764253,0.0,-1.0,-1.0
2024-01-16,23.74167231133695,0.0,-1.0,-1.0
2024-01-17,23.115396220884765,0.0,-1.0,-1.0
2024-01-18,24.38464597541319,0.0,-1.0,-1.0
2024-01-19,23.00983218230559,0.0,-1.0,-1.0
2024-01-22,23.778072163959287,0.0,-1.0,-1.0
2024-01-23,23.957607999945463,0.0,-1.0,-1.0
2024-01-24,22.72427928081706,0.0,-1.0,-1.0
2024-01-25,22.482037174119096,0.0,-1.0,-1.0
2024-01-26,23.13840524366,0.0,-1.0,-1.0
2024-01-29,25.490279126256652,0.0,-1.0,-1.0
2024-01-30,26.01073273364316,0.0,-1.0,-1.0
2024-01-31,26.304860885234937,0.0,-1.0,-1.0
2024-02-01,28.95639909890817,0.0,-1.0,-1.0
2024-02-02,28.743502209549465,0.0,-1.0,-1.0
2024-02-05,28.793972381788556,0.0,-1.0,-1.0
2024-02-06,28.827113873603682,0.0,-1.0,-1.0
2024-02-07,29.34974043535432,0.0,-1.0,-1.0
2024-02-08,29.422741716388767,0.0,-1.0,-1.0
2024-02-09,29.191647973766255,0.0,-1.0,-1.0
2024-02-12,29.041688099944363,0.0,-1.0,-1.0
2024-02-13,29.578260909684474,0.0,-1.0,-1.0
2024-02-14,29.604598327765874,0.0,-1.0,-1.0
2024-02-15,30.921509636502087,0.0,-1.0,-1.0
2024-02-16,31.190770201365957,0.0,-1.0,-1.0
2024-02-19,31.579384201477723,0.0,-1.0,-1.0
2024-02-20,29.481818561438654,0.0,-1.0,-1.0
2024-02-21,26.98351791563671,0.0,-1.0,-1.0
2024-02-22,27.539507268785446,0.0,-1.0,-1.0
2024-02-26,31.10399119812104,0.0,-1.0,-1.0
2024-02-27,30.804907430454275,0.0,-1.0,-1.0
2024-02-28,31.44412059485253,0.0,-1.0,-1.0
2024-02-29,33.58952432239639,0.0,-1.0,-1.0
2024-03-01,32.14372692353864,0.0,-1.0,-1.0
2024-03-04,36.45624668927767,0.0,-1.0,-1.0
2024-03-05,36.904261242347644,0.0,-1.0,-1.0
2024-03-06,38.422710234420855,0.0,-1.0,-1.0
2024-03-07,38.14787507768238,0.0,-1.0,-1.0
2024-03-11,38.36257717832896,0.0,-1.0,-1.0
2024-03-12,39.49610440399178,0.0,-1.0,-1.0
2024-03-13,39.898393310439026,0.0,-1.0,-1.0
2024-03-14,39.17538913236691,0.0,-1.0,-1.0
2024-03-15,39.92036411307418,0.0,-1.0,-1.0
2024-03-18,39.66029558171873,0.0,-1.0,-1.0
2024-03-19,37.86522592818535,0.0,-1.0,-1.0
2024-03-20,38.22891742659322,0.0,-1.0,-1.0
2024-03-21,39.24313106575001,0.0,-1.0,-1.0
2024-03-22,37.318281516181464,0.0,-1.0,-1.0
2024-03-25,38.29079347247883,0.0,-1.0,-1.0
2024-03-26,40.182014559075995,0.0,-1.0,-1.0
2024-03-27,38.57091777567947,0.0,-1.0,-1.0
2024-03-28,38.84988153236997,0.0,-1.0,-1.0
2024-03-29,39.825359278818674,0.0,-1.0,-1.0
2024-04-01,41.44438567771145,0.0,-1.0,-1.0
2024-04-02,42.12577506642039,0.0,-1.0,-1.0
2024-04-03,43.24734905371066,0.0,-1.0,-1.0
2024-04-04,43.72785795763052,0.0,-1.0,-1.0
2024-04-05,44.128062432548475,0.0,-1.0,-1.0
2024-04-08,45.08478043594988,0.0,-1.0,-1.0
2024-04-09,44.67010807573462,0.0,-1.0,-1.0
2024-04-10,45.90413893444962,0.0,-1.0,-1.0
2024-04-11,46.38688068171572,0.0,-1.0,-1.0
2024-04-12,47.22006041206712,0.0,-1.0,-1.0
2024-04-15,46.654776719226845,0.0,-1.0,-1.0
2024-04-16,47.36284710014118,0.0,-1.0,-1.0
2024-04-17,46.33225489932944,0.0,-1.0,-1.0
2024-04-18,45.23366583437058,0.0,-1.0,-1.0
2024-04-19,44.48841382668603,0.0,-1.0,-1.0
2024-04-22,45.00956780571388,0.0,-1.0,-1.0
2024-04-23,44.01687886493624,0.0,-1.0,-1.0
2024-04-24,43.66936809332498,0.0,-1.0,-1.0
2024-04-25,43.99384446995269,0.0,-1.0,-1.0
2024-04-26,45.68567861665409,0.0,-1.0,-1.0
2024-04-27,46.3208282362876,0.0,-1.0,-1.0
2024-04-29,47.55001509771306,0.0,-1.0,-1.0
2024-04-30,46.97106280944645,0.0,-1.0,-1.0
2024-05-02,46.36838372331289,0.0,-1.0,-1.0
2024-05-03,46.35367375392141,0.0,-1.0,-1.0
2024-05-06,45.50855262556674,0.0,-1.0,-1.0
2024-05-07,45.39724617578944,0.0,-1.0,-1.0
2024-05-08,45.624031154269694,0.0,-1.0,-1.0
2024-05-10,45.76570396421771,0.0,-1.0,-1.0
2024-05-13,47.75321699163773,0.0,-1.0,-1.0
2024-05-14,50.63211583801175,0.0,-1.0,-1.0
2024-05-15,51.244955131051675,0.0,-1.0,-1.0
2024-05-16,53.4625319023136,0.0,-1.0,-1.0
2024-05-17,54.072076903000266,0.0,-1.0,-1.0
2024-05-20,53.383497963052065,0.0,-1.0,-1.0
2024-05-21,52.93317052441737,0.0,-1.0,-1.0
2024-05-22,54.236807926304856,0.0,-1.0,-1.0
2024-05-23,56.21507437646933,0.0,-1.0,-1.0
2024-05-24,56.038936647585636,0.0,-1.0,-1.0
2024-05-27,52.59745903432926,0.0,-1.0,-1.0
2024-05-28,52.703241903179496,0.0,-1.0,-1.0
2024-05-29,54.86877742926595,0.0,-1.0,-1.0
2024-05-30,52.48535684973996,0.0,-1.0,-1.0
2024-05-31,50.9042344476424,0.0,-1.0,-1.0
2024-06-03,48.59345117821545,0.0,-1.0,-1.0
2024-06-04,47.47930032499244,0.0,-1.0,-1.0
2024-06-05,47.624269561770994,0.0,-1.0,-1.0
2024-06-06,46.83652921115511,0.0,-1.0,-1.0
2024-06-07,48.88328102463717,0.0,-1.0,-1.0
2024-06-10,48.96548052467238,0.0,-1.0,-1.0
2024-06-11,49.03762069790998,0.0,-1.0,-1.0
2024-06-13,49.33771019961979,0.0,-1.0,-1.0
2024-06-14,50.82432139799033,0.0,-1.0,-1.0
2024-06-17,52.6412539413565,0.0,-1.0,-1.0
2024-06-18,50.144908795787835,0.0,-1.0,-1.0
2024-06-19,46.38725259807737,0.0,-1.0,-1.0
2024-06-20,53.230001638301246,0.0,-1.0,-1.0
2024-06-21,52.86057583631847,0.0,-1.0,-1.0
2024-06-24,51.11705372577855,0.0,-1.0,-1.0
2024-06-25,50.455672179396,0.0,-1.0,-1.0
2024-06-26,49.420520386470045,0.0,-1.0,-1.0
2024-06-27,49.69893081681482,0.0,-1.0,-1.0
2024-06-28,49.88999614522225,0.0,-1.0,-1.0
2024-07-01,50.408111979276285,0.0,-1.0,-1.0
2024-07-02,51.851535247303616,0.0,-1.0,-1.0
2024-07-03,51.26946809721191,0.0,-1.0,-1.0
2024-07-04,49.292433712523916,0.0,-1.0,-1.0
2024-07-05,50.58997856657197,0.0,-1.0,-1.0
2024-07-08,50.37192938317405,0.0,-1.0,-1.0
2024-07-09,47.410880297845196,0.0,-1.0,-1.0
2024-07-10,44.27650627095363,0.0,-1.0,-1.0
2024-07-11,44.40048194564186,0.0,-1.0,-1.0
2024-07-12,44.55845546394943,0.0,-1.0,-1.0
2024-07-15,44.4552234359314,0.0,-1.0,-1.0
2024-07-16,48.93187988912175,0.0,-1.0,-1.0
2024-07-17,48.46063055834264,0.0,-1.0,-1.0
2024-07-18,48.057972298819315,0.0,-1.0,-1.0
2024-07-19,48.89238504738913,0.0,-1.0,-1.0
2024-07-22,47.99534641573404,0.0,-1.0,-1.0
2024-07-23,49.57074730411779,0.0,-1.0,-1.0
2024-07-24,49.23972833732919,0.0,-1.0,-1.0
2024-07-25,47.50574652677943,0.0,-1.0,-1.0
2024-07-26,50.345556066858556,0.0,-1.0,-1.0
2024-07-29,47.39644855085798,0.0,-1.0,-1.0
2024-07-30,46.87671878618724,0.0,-1.0,-1.0
2024-07-31,43.39286923234506,0.0,-1.0,-1.0
2024-08-01,42.46734385887911,0.0,-1.0,-1.0
2024-08-02,41.80377714362273,0.0,-1.0,-1.0
2024-08-05,37.947695162405104,0.0,-1.0,-1.0
2024-08-06,38.488399687303044,0.0,-1.0,-1.0
2024-08-07,38.95323084924711,0.0,-1.0,-1.0
2024-08-08,36.54628151017505,0.0,-1.0,-1.0
2024-08-09,35.68734757339138,0.0,-1.0,-1.0
2024-08-12,35.27170913748394,0.0,-1.0,-1.0
2024-08-13,37.0553121109956,0.0,-1.0,-1.0
2024-08-14,33.60017078449366,0.0,-1.0,-1.0
2024-08-15,34.97615820104003,0.0,-1.0,-1.0
2024-08-16,37.005957045687566,0.0,-1.0,-1.0
2024-08-19,34.826281617186595,0.0,-1.0,-1.0
2024-08-20,34.53971917493386,0.0,-1.0,-1.0
2024-08-21,33.83926557902037,0.0,-1.0,-1.0
2024-08-22,32.47255072975812,0.0,-1.0,-1.0
2024-08-23,29.58389102861525,0.0,-1.0,-1.0
2024-08-26,35.459811724655225,0.0,-1.0,-1.0
2024-08-27,33.23114250823147,0.0,-1.0,-1.0
2024-08-28,32.43633638158367,0.0,-1.0,-1.0
2024-08-29,33.078144637360765,0.0,-1.0,-1.0
2024-08-30,31.694269626483162,0.0,-1.0,-1.0
2024-09-02,26.411879016401095,0.0,-1.0,-1.0
2024-09-03,25.687813849790665,0.0,-1.0,-1.0
2024-09-04,27.832803657914052,0.0,-1.0,-1.0
2024-09-05,27.31145790236016,0.0,-1.0,-1.0
2024-09-06,27.77928133135925,0.0,-1.0,-1.0
2024-09-09,32.163634996448366,0.0,-1.0,-1.0
2024-09-10,30.997067162171298,0.0,-1.0,-1.0
2024-09-11,29.6053693953414,0.0,-1.0,-1.0
2024-09-12,29.551629939703126,0.0,-1.0,-1.0
2024-09-13,33.884928167416064,0.0,-1.0,-1.0
2024-09-16,37.96217906111341,0.0,-1.0,-1.0
2024-09-17,39.99447462364314,0.0,-1.0,-1.0
2024-09-18,40.170746641763586,0.0,-1.0,-1.0
2024-09-19,41.06520085112844,0.0,-1.0,-1.0
2024-09-20,42.36134168959398,0.0,-1.0,-1.0
2024-09-23,44.0059814552924,0.0,-1.0,-1.0
2024-09-24,46.09429297800154,0.0,-1.0,-1.0
2024-09-25,43.37616356049783,0.0,-1.0,-1.0
2024-09-26,43.48711411584887,0.0,-1.0,-1.0
2024-09-27,46.044779923827846,0.0,-1.0,-1.0
2024-09-30,46.806046374105435,0.0,-1.0,-1.0
2024-10-01,44.56839645956103,0.0,-1.0,-1.0
2024-10-02,42.92388370030456,0.0,-1.0,-1.0
2024-10-03,45.11451786113383,0.0,-1.0,-1.0
2024-10-04,46.17735380964456,0.0,-1.0,-1.0
2024-10-07,47.292751860306524,0.0,-1.0,-1.0
2024-10-08,47.25312404104891,0.0,-1.0,-1.0
2024-10-09,45.22692787496116,0.0,-1.0,-1.0
2024-10-10,45.2290683320717,0.0,-1.0,-1.0
2024-10-11,43.76578724723432,0.0,-1.0,-1.0
2024-10-14,44.5408079451471,0.0,-1.0,-1.0
2024-10-15,46.33659910590144,0.0,-1.0,-1.0
2024-10-16,44.58847364657053,0.0,-1.0,-1.0
2024-10-17,43.76178675340088,0.0,-1.0,-1.0
2024-10-18,42.595263320842115,0.0,-1.0,-1.0
2024-10-21,43.549092964562576,0.0,-1.0,-1.0
2024-10-22,43.228342571703074,0.0,-1.0,-1.0
2024-10-23,41.534372660046984,0.0,-1.0,-1.0
2024-10-24,41.94782104839791,0.0,-1.0,-1.0
2024-10-25,41.62741675547728,0.0,-1.0,-1.0
2024-10-28,39.436169120549124,0.0,-1.0,-1.0
2024-10-29,40.22067918267855,0.0,-1.0,-1.0
2024-10-30,39.86953148341872,0.0,-1.0,-1.0
2024-10-31,39.37523280561352,0.0,-1.0,-1.0
2024-11-01,39.29944152927298,0.0,-1.0,-1.0
2024-11-02,39.995655381525786,0.0,-1.0,-1.0
2024-11-05,40.32297312264661,0.0,-1.0,-1.0
2024-11-06,40.55627696511897,0.0,-1.0,-1.0
2024-11-07,37.61653070874096,0.0,-1.0,-1.0
2024-11-08,39.37544523733458,0.0,-1.0,-1.0
2024-11-11,41.92735836399777,0.0,-1.0,-1.0
2024-11-12,38.56923316631045,0.0,-1.0,-1.0
2024-11-13,38.16510685049388,0.0,-1.0,-1.0
2024-11-14,34.35384560240615,0.0,-1.0,-1.0
2024-11-15,36.19900705031016,0.0,-1.0,-1.0
2024-11-18,35.556324495607214,0.0,-1.0,-1.0
2024-11-19,34.41167192434287,0.0,-1.0,-1.0
2024-11-20,30.795515676772567,0.0,-1.0,-1.0
2024-11-21,29.292436176244486,0.0,-1.0,-1.0
2024-11-22,29.076383098666582,0.0,-1.0,-1.0
2024-11-25,27.334129427101495,0.0,-1.0,-1.0
2024-11-26,23.703703270131005,0.0,-1.0,-1.0
2024-11-27,24.45340639420641,0.0,-1.0,-1.0
2024-11-28,27.650984864915106,0.0,-1.0,-1.0
2024-11-29,29.581083588005086,0.0,-1.0,-1.0
2024-12-02,28.707197378423288,0.0,-1.0,-1.0
2024-12-03,25.904162100962623,0.0,-1.0,-1.0
2024-12-04,23.352544865560066,0.0,-1.0,-1.0
2024-12-05,24.27150979179322,0.0,-1.0,-1.0
2024-12-06,23.914850704100775,0.0,-1.0,-1.0
